id,ano,cidade,uf,data_inicio,data_fim,local,tema,veiculo,id_tipo_veiculo
987,2018,,,,,,,Anais do Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos,2
988,2018,,,,,,,Anais do Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC),2
989,2018,,,,,,,Anais do Simpósio Brasileiro de Segurança e Sistemas Computacionais (SBSeg),2
990,2015,,,,,,,Anais do Simpósio Brasileiro de SIstemas de Informação,2
991,2016,,,,,,,Anais do Simpósio Brasileiro de Sistemas de Informação - SBSI 2016,2
992,2016,,,,,,,Anais do Simpósio Brasileiro de Sistemas de Informação - SBSI 2016,2
993,2018,,,,,,,Anais do Simpósio Brasileiro em Segurança da Informação e de Sistemas Computacionais (SBSeg),2
994,2015,,,,,,,Anais do Simpósio Brasileiro sobre Fatores Humanos em Sistemas Computacionais ? IHC 2015,2
995,2008,,,,,,,Anais do Simpósio de Informática do Planalto Médio,2
996,2017,,,,,,,ANAIS DO SIMPÓSIO IBERO-AMERICANO DE TECNOLOGIAS EDUCACIONAIS,2
997,2010,,,,,,,Anais do Simpósio Intalo-Brasileiro de Engenharia Sanitária e Ambiental,2
998,2014,,,,,,,Anais do Simpósio Internacional de Inovação em Mídias Interativas,2
999,1996,,,,,,,Anais do simpósio Nacional de Teoria da Ciência - Diálogo com os Cientistas,2
1000,2006,,,,,,,Anais do TIL - Simpósio Brasileiro de Inteligência Artificial,2
1001,2015,,,,,,,Anais do V Encontro de Administração da Informação - EnADI,2
1002,2012,,,,,,,ANAIS do V Fórum Científico FEMA,2
1003,2012,,,,,,,ANAIS do V Fórum Científico FEMA,2
1004,2012,,,,,,,ANAIS do V Fórum Científico FEMA,2
1005,2006,,,,,,,Anais do V Salão de Iniciação Científica da UNIVATES,2
1006,2013,,,,,,,"Anais do V Salão Internacional de Ensino, Pesquisa e Extensão",2
1007,2017,,,,,,,Anais do V SIGERA,2
1008,2010,,,,,,,Anais do V Simpósio de Engenharia da Produção da Região Nordeste (SEPRONE 2010),2
1009,2010,,,,,,,Anais do V Simpósio de Engenharia da Produção da Região Nordeste (SEPRONE 2010),2
1010,2006,,,,,,,Anais do V Simpósio de Informática da Região Centro do RS - SIRC/RS 2006,2
1011,2012,,,,,,,Anais do VI e-Science Workshop (em conjunto com CSBC 2012),2
1012,2012,,,,,,,Anais do VI e-Science Workshop (em conjunto com CSBC 2012),2
1013,2017,,,,,,,Anais do VI Encontro Nacional de Administração da Informação,2
1014,2017,,,,,,,Anais do VI Encontro Nacional de Administração da Informação,2
1015,2013,,,,,,,ANAIS do VI Fórum Científico FEMA,2
1016,2013,,,,,,,ANAIS do VI Fórum Científico FEMA,2
1017,2002,,,,,,,Anais do VI Seminário Nacional de Resíduos Sólidos - Resíduos Sólidos Urbanos Especiais,2
1018,2002,,,,,,,Anais do VI Seminário Nacional de Resíduos Sólidos - Resíduos Sólidos Urbanos Especiais,2
1019,2007,,,,,,,Anais do VI Simpósio de Informática da Região Centro do RS,2
1020,2005,,,,,,,Anais do VI Simpósio de Informática do Planalto Médio,2
1021,2005,,,,,,,Anais do VI Simpósio de Informática do Planalto Médio,2
1022,2019,,,,,,,Anais do VI Simpósio Internacional sobre Gerenciamento dos Resíduos Agropecuários e Agroindustriais,2
1023,2019,,,,,,,Anais do VI Simpósio Internacional sobre Gerenciamento dos Resíduos Agropecuários e Agroindustriais,2
1024,2013,,,,,,,Anais do VII Brazilian e-Science Workshop,2
1025,2013,,,,,,,Anais do VII Brazilian e-Science Workshop,2
1026,2010,,,,,,,Anais do VII CONGED,2
1027,2016,,,,,,,Anais do VII Encontro Anual de Tecnologia da Informação - EATI,2
1028,2017,,,,,,,Anais do VII Seminário sobre Tecnologias Limpas,2
1029,2017,,,,,,,Anais do VII Seminário sobre Tecnologias Limpas,2
1030,2001,,,,,,,ANAIS do VII SIC,2
1031,2012,,,,,,,Anais do VII Simpósio Brasileiro de Engenharia Ambiental,2
1032,2011,,,,,,,Anais do VII Simpósio Brasileiro de Sistemas de Informação,2
1033,2011,,,,,,,Anais do VII Simpósio Brasileiro de Sistemas de Informação ? SBSI 2011,2
1034,2014,,,,,,,Anais do VIII CCET - Congresso de Ciência e Tecnologia do Vale do Taquari,2
1035,2017,,,,,,,Anais do VIII Computer on the Beach,2
1036,2014,,,,,,,Anais do VIII Congresso Brasileiro Cientí fico de Comunicação Organizacional e de Relações Públicas - 2014,2
1037,2009,,,,,,,Anais do VIII Simpósio Brasileiro de Qualidade de Software,2
1038,2008,,,,,,,Anais do VIII SIMPÓSIO DE INFORMÁTICA DO PLANALTO MÉDIO,2
1039,2008,,,,,,,Anais do VIII Simpósio de Informática do Planalto Médio,2
1040,2014,,,,,,,Anais do VIII Simpósio Nacional da ABCiber,2
1041,2002,,,,,,,Anais do VLDB 2002,2
1042,2003,,,,,,,Anais do WebMedia 2003,2
1043,2011,,,,,,,Anais do WebMedia 2011,2
1044,2003,,,,,,,Anais do WFA do WebMedia 2003,2
1045,2015,,,,,,,Anais do WFA do WebMedia 2015,2
1046,2013,,,,,,,Anais do WGID no SBSeg 2013,2
1047,2007,,,,,,,Anais do WIDM,2
1048,2010,,,,,,,Anais do WIM - X Workshop de Informática Médica,2
1049,1999,,,,,,,Anais do Workcomp'99,2
1050,2019,,,,,,,Anais do Workshop de Computação Urbana 2019,2
1051,2013,,,,,,,Anais do Workshop de Iniciação Científica (WSCAD-WIC 2013),2
1052,2010,,,,,,,Anais do Workshop de Redes Dinâmicas e Sistemas P2P (WP2P 2010),2
1053,2013,,,,,,,Anais do Workshop de Teses e Dissertações em Banco de Dados,2
1054,2013,,,,,,,Anais do Workshop de Teses e Dissertações em Banco de Dados,2
1055,2011,,,,,,,Anais do Workshop de Teses e Dissertações em Banco de Dados (WTDBD),2
1056,2018,,,,,,,Anais do Workshop on Big Social and Urban Computing,2
1057,2017,,,,,,,Anais do WPCCG 2017,2
1058,2014,,,,,,,Anais do WSCAD-CTD,2
1059,2013,,,,,,,Anais do WTD do WebMedia 2013,2
1060,2013,,,,,,,Anais do WTD do WebMedia 2013,2
1061,2013,,,,,,,Anais do WTIC do WebMedia 2013,2
1062,2016,,,,,,,Anais do X Brazilian e-Science Workshop,2
1063,2016,,,,,,,Anais do X Brazilian e-Science Workshop,2
1064,2018,,,,,,,Anais do X Congresso da Mulher Latino-Americana na Computação,2
1065,2014,,,,,,,Anais do X Congresso Nacional de Excelência em Gestão,2
1066,2014,,,,,,,Anais do X Congresso Nacional de Excelência em Gestão,2
1067,2014,,,,,,,Anais do X Congresso Nacional de Excelência em Gestão,2
1068,2014,,,,,,,Anais do X Congresso Nacional de Excelência em Gestão,2
1069,2010,,,,,,,Anais do X Congresso Nacional de Iniciação Científica - CONIC,2
1070,2019,,,,,,,Anais do X Encontro Anual de Tecnologia da Informação - EATI,2
1071,2019,,,,,,,Anais do X Encontro Anual de Tecnologia da Informação - EATI,2
1072,2014,,,,,,,Anais do X Encontro Nacional de Águas Urbanas,2
1073,2014,,,,,,,Anais do X Encontro Nacional de Águas Urbanas,2
1074,2012,,,,,,,Anais do X Encontro Nacional de Engenharia de Sedimentos,2
1075,2008,,,,,,,Anais do X Encontro Nacional de Gestão Empresarial e Meio Ambiente,2
1076,2014,,,,,,,Anais do X Escola Regional de Banco de Dados (ERBD),2
1077,2011,,,,,,,Anais do X Salão de Iniciação Científica da Univates,2
1078,2011,,,,,,,Anais do X Salão de Iniciação Científica da Univates,2
1079,1999,,,,,,,Anais do X Seminário Nacional de Pesquisa em Enfermagem,2
1080,2006,,,,,,,"ANAIS DO X SIMPÓSIO DE ENSINO, PESQUISA E EXTENSÃO e 2 SALÃO DE INICIAÇÃO CIENTÍFICA",2
1081,2010,,,,,,,Anais do X Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental,2
1082,2010,,,,,,,Anais do X Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental,2
1083,2010,,,,,,,Anais do X Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental,2
1084,2010,,,,,,,Anais do X Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental,2
1085,2002,,,,,,,Anais do X Simpósio Luso-Brasileiro de Engenharia Sanitária e Ambiental (SILUBESA),2
1086,2002,,,,,,,Anais do X Simpósio Luso-Brasileiro de Engenharia Sanitária e Ambiental (SILUBESA),2
1087,2016,,,,,,,Anais do X Workshop de Tecnologia de Informação e Comunicação das IFES,2
1088,2008,,,,,,,Anais do X° Congresso Florestal Estadual e 1º Seminário Mercosul da Cadeia Madeira,2
1089,2017,,,,,,,Anais do XI Brazilian e-Science Workshop (BRESCI),2
1090,2017,,,,,,,Anais do XI Brazilian e-Science Workshop (BRESCI),2
1091,2017,,,,,,,Anais do XI Brazilian e-Science Workshop (BRESCI),2
1092,2017,,,,,,,Anais do XI Brazilian e-Science Workshop (BRESCI),2
1093,2008,,,,,,,Anais do XI CBIS,2
1094,2008,,,,,,,Anais do XI Congresso Brasileiro de Informática em Saúde,2
1095,2013,,,,,,,Anais do XI Congresso de Ecologia do Brasil,2
1096,2013,,,,,,,Anais do XI Congresso de Ecologia e I Congresso Internacional de Ecologia,2
1097,2013,,,,,,,Anais do XI Congresso de Ecologia e I Congresso Internacional de Ecologia,2
1098,2015,,,,,,,Anais do XI Congresso Nacional de Excelência em Gestão,2
1099,2015,,,,,,,Anais do XI Congresso Nacional de Excelência em Gestão,2
1100,2015,,,,,,,Anais do XI Congresso Nacional de Excelência em Gestão,2
1101,2015,,,,,,,Anais do XI Encontro Nacional da Sociedade Brasileira de Economia Ecológica,2
1102,2017,,,,,,,Anais do XI Encontro Nacional de Águas Urbanas,2
1103,2014,,,,,,,Anais do XI Simpósio Brasileiro de Sistemas Colaborativos (SBSC 2014),2
1104,2015,,,,,,,Anais do XI SIMPÓSIO BRASILEIRO DE SISTEMAS DE INFORMAÇÃO,2
1105,2011,,,,,,,Anais do XI Simpósio Brasileiro em Segurança da Informação e de Sistemas Computacionais (SBSeg 2011),2
1106,2017,,,,,,,Anais do XII Encontro da ECOECO,2
1107,2016,,,,,,,Anais do XII Encontro Nacional de Engenharia de Sedimentos,2
1108,2013,,,,,,,Anais do XII Simpósio Brasileiro de Games e Entretenimento Digital,2
1109,2013,,,,,,,Anais do XII Simpósio Brasileiro de Games e Entretenimento Digital,2
1110,2012,,,,,,,Anais do XII Simpósio Brasileiro em Segurança da Informação e de Sistemas Computacionais,2
1111,2013,,,,,,,Anais do XII WTDBD - XXVIII SBBD,2
1112,2004,,,,,,,Anais do XIII CIC,2
1113,2017,,,,,,,Anais do XIII CNEG ? Congresso Nacional de Excelência em Gestão &amp; IV INOVARSE,2
1114,2017,,,,,,,Anais do XIII CNEG ? Congresso Nacional de Excelência em Gestão &amp; IV INOVARSE,2
1115,2017,,,,,,,Anais do XIII CNEG ? Congresso Nacional de Excelência em Gestão &amp; IV INOVARSE,2
1116,2016,,,,,,,Anais do XIII Encontro nacional de inteligência artificial e computacional,2
1117,1998,,,,,,,Anais do XIII SBBD,2
1118,2015,,,,,,,Anais do XIII Seminário Internacional da Comunicação,2
1119,2013,,,,,,,"Anais do XIII Simpósio Brasileiro de Sistemas de Informação. João Pessoa, PB, maio de 2013",2
1120,2017,,,,,,,"Anais do XIII Workshop de redes P2P, dinâmicas, sociais e orientadas a conteúdo (WP2P+)",2
1121,2020,,,,,,,Anais do XIV Brazilian eScience Workshop,2
1122,2020,,,,,,,Anais do XIV Brazilian eScience Workshop,2
1123,2005,,,,,,,Anais do XIV CIC da UFPel,2
1124,2018,,,,,,,Anais do XIV Escola Regional de Banco de Dados,2
1125,2018,,,,,,,Anais do XIV Escola Regional de Banco de Dados,2
1126,2018,,,,,,,Anais do XIV Escola Regional de Banco de Dados,2
1127,2014,,,,,,,Anais do XIV Salão de Iniciação Científica da PUCRS,2
1128,2004,,,,,,,Anais do XIV Seminário Regional de Informática,2
1129,2015,,,,,,,Anais do XIV Simpósio Brasileiro sobre Fatores Humanos em Sistemas Computacionais - IHC 2015,2
1130,2015,,,,,,,Anais do XIV Simpósio Brasileiro sobre Fatores Humanos em Sistemas Computacionais - IHC 2015,2
1131,2015,,,,,,,Anais do XIV Simpósio Brasileiro sobre Fatores Humanos em Sistemas Computacionais - IHC 2015,2
1132,2010,,,,,,,"Anais do XIV Simpósio de Ensino, Pesquisa e Extensão - SEPE 2010",2
1133,2017,,,,,,,Anais do XIV Simpósio de Informática,2
1134,2017,,,,,,,Anais do XIV Simpósio de Informática,2
1135,2018,,,,,,,Anais do XIV SIMPÓSIO DE RECURSOS HIDRÍCOS DO NORDESTE,2
1136,2017,,,,,,,Anais do XIV Simpósio em Informática,2
1137,2004,,,,,,,Anais do XIV SRI,2
1138,2015,,,,,,,Anais do XIV Workshop em Desempenho de Sistemas Computacionais e de Comunicação,2
1139,2015,,,,,,,Anais do XIV WTDBD - XXX SBBD,2
1140,2011,,,,,,,Anais do XIX Encontro de Jovens Pesquisadores - I Mostra Acadêmica de Inovação e Tecnologia,2
1141,2011,,,,,,,Anais do XIX Encontro de Jovens Pesquisadores - I Mostra Acadêmica de Inovação e Tecnologia,2
1142,2011,,,,,,,Anais do XIX Encontro de Jovens Pesquisadores - I Mostra Acadêmica de Inovação e Tecnologia,2
1143,2011,,,,,,,Anais do XIX Encontro de Jovens Pesquisadores - I Mostra Acadêmica de Inovação e Tecnologia,2
1144,2011,,,,,,,Anais do XIX Encontro de Jovens Pesquisadores - I Mostra Acadêmica de Inovação e Tecnologia,2
1145,2011,,,,,,,Anais do XIX Encontro de Jovens Pesquisadores - I Mostra Acadêmica de Inovação e Tecnologia,2
1146,2011,,,,,,,Anais do XIX Encontro de Jovens Pesquisadores - I Mostra Acadêmica de Inovação e Tecnologia,2
1147,2011,,,,,,,Anais do XIX Encontro de Jovens Pesquisadores - I Mostra Acadêmica de Inovação e Tecnologia,2
1148,2011,,,,,,,Anais do XIX Encontro de Jovens Pesquisadores - I Mostra Acadêmica de Inovação e Tecnologia,2
1149,2011,,,,,,,Anais do XIX Encontro de Jovens Pesquisadores - I Mostra Acadêmica de Inovação e Tecnologia,2
1150,2011,,,,,,,Anais do XIX Encontro de Jovens Pesquisadores - I Mostra Acadêmica de Inovação e Tecnologia,2
1151,2011,,,,,,,Anais do XIX Encontro de Jovens Pesquisadores - I Mostra Acadêmica de Inovação e Tecnologia,2
1152,2011,,,,,,,Anais do XIX Encontro de Jovens Pesquisadores - I Mostra Acadêmica de Inovação e Tecnologia,2
1153,2011,,,,,,,Anais do XIX Encontro de Jovens Pesquisadores - I Mostra Acadêmica de Inovação e Tecnologia,2
1154,2011,,,,,,,Anais do XIX Encontro de Jovens Pesquisadores - I Mostra Acadêmica de Inovação e Tecnologia,2
1155,2011,,,,,,,Anais do XIX Encontro de Jovens Pesquisadores - I Mostra Acadêmica de Inovação e Tecnologia,2
1156,2011,,,,,,,Anais do XIX Encontro de Jovens Pesquisadores - I Mostra Acadêmica de Inovação e Tecnologia,2
1157,2011,,,,,,,Anais do XIX Encontro de Jovens Pesquisadores - I Mostra Acadêmica de Inovação e Tecnologia,2
1158,2018,,,,,,,Anais do XIX Encontro Nacional de Pesquisa em Ciência da Informação (XIX ENANCIB),2
1159,2018,,,,,,,Anais do XIX Encontro Nacional de Pesquisa em Ciência da Informação (XIX ENANCIB),2
1160,2013,,,,,,,Anais do XIX Seminário de Iniciação Científica e Tecnológica da UTFPR,2
1161,2014,,,,,,,Anais do XIX Seminário de Iniciação Científica e Tecnológica da UTFPR,2
1162,2013,,,,,,,Anais do XIX Seminário Institucional de Iniciação Científica,2
1163,2013,,,,,,,Anais do XIX Seminário Institucional de Iniciação Científica,2
1164,2013,,,,,,,Anais do XIX Seminário Institucional de Iniciação Científica,2
1165,2019,,,,,,,Anais do XIX Simpósio Brasileiro de Sensoriamento Remoto,2
1166,2019,,,,,,,Anais do XIX Simpósio de Pesquisa Operacional e Logística da Marinha (SPOLM),2
1167,2016,,,,,,,Anais do XL Enanpad,2
1168,2011,,,,,,,Anais do XLIII Simpósio Brasileiro de Pesquisa Operacional,2
1169,2015,,,,,,,Anais do XLVII Simpósio Brasileiro de Pesquisa Operacional,2
1170,2008,,,,,,,Anais do XV Congresso Brasileiro de Custos,2
1171,2007,,,,,,,Anais do XV Encontro de Jovens Pesquisadores da UCS,2
1172,2019,,,,,,,Anais do XV Escola Regional de Banco de dados,2
1173,2012,,,,,,,Anais do XV Silubesa,2
1174,2012,,,,,,,Anais do XV Silubesa,2
1175,2012,,,,,,,Anais do XV Silubesa,2
1176,2008,,,,,,,Anais do XV SIMPÓSIO DE ENGENHARIA DE PRODUÇÃO,2
1177,2008,,,,,,,Anais do XVI Encontro de Jovens Pesquisadores da UCS,2
1178,2008,,,,,,,Anais do XVI Encontro de Jovens Pesquisadores da UCS,2
1179,2008,,,,,,,Anais do XVI Encontro de Jovens Pesquisadores da UCS,2
1180,2008,,,,,,,Anais do XVI Encontro de Jovens Pesquisadores da UCS,2
1181,2016,,,,,,,Anais do XVI ESCOLA REGIONAL DE COMPUTAÇÃO BAHIA - ALAGOAS - SERGIPE (ERBASE),2
1182,2010,,,,,,,Anais do XVI Seminário de Iniciação Científica - URI,2
1183,2014,,,,,,,Anais do XVI SILUBESA,2
1184,2014,,,,,,,Anais do XVI SILUBESA,2
1185,2012,,,,,,,Anais do XVI Simpósio Brasileiro de Linguagens de Programação (SBLP'12),2
1186,2020,,,,,,,Anais do XVI Simpósio Brasileiro de Sistemas de Informação,2
1187,2017,,,,,,,Anais do XVI Workshop em Desempenho de Sistemas Computacionais e de Comunicação,2
1188,2012,,,,,,,Anais do XVII Congreso Internacional de Informática Educativa (TISE 2012),2
1189,2009,,,,,,,Anais do XVII Encontro de Jovens Pesquisadores da universidade de Caxias do Sul,2
1190,2009,,,,,,,Anais do XVII Encontro de Jovens pesquisadores da universidade de Caxias do Sul,2
1191,2011,,,,,,,Anais do XVII Seminário Institucional de Iniciação Científica,2
1192,2011,,,,,,,Anais do XVII Seminário Institucional de Iniciação Científica,2
1193,2016,,,,,,,Anais do XVII Simpósio em Sistemas Computacionais de Alto Desempenho,2
1194,2010,,,,,,,Anais do XVIII Encontro de Jovens Pesquisadores,2
1195,2010,,,,,,,Anais do xviii Encontro de Jovens Pesquisadores da Universidade de Caxias do Sul,2
1196,2017,,,,,,,Anais do XVIII Encontro Nacional de Pesquisa em Ciência da Informação (XVIII ENANCIB),2
1197,2015,,,,,,,Anais do XVIII SEMEAD,2
1198,2012,,,,,,,Anais do XVIII Seminário Institucional de Iniciação Científica,2
1199,2012,,,,,,,Anais do XVIII Seminário Institucional de Iniciação Científica,2
1200,2018,,,,,,,Anais do XVIII SIMPÓSIO BRASILEIRO EM SEGURANÇA DA INFORMAÇÃO E DE SISTEMAS COMPUTACIONAIS,2
1201,2012,,,,,,,Anais do XX Encontro de Jovens Pesquisadores - II Mostra Acadêmica de Inovação e Tecnologia,2
1202,2012,,,,,,,Anais do XX Encontro de Jovens Pesquisadores - II Mostra Acadêmica de Inovação e Tecnologia,2
1203,2012,,,,,,,Anais do XX Encontro de Jovens Pesquisadores - II Mostra Acadêmica de Inovação e Tecnologia,2
1204,2012,,,,,,,Anais do XX Encontro de Jovens Pesquisadores - II Mostra Acadêmica de Inovação e Tecnologia,2
1205,2012,,,,,,,Anais do XX Encontro de Jovens Pesquisadores - II Mostra Acadêmica de Inovação e Tecnologia,2
1206,2012,,,,,,,Anais do XX Encontro de Jovens Pesquisadores - II Mostra Acadêmica de Inovação e Tecnologia,2
1207,2012,,,,,,,Anais do XX Encontro de Jovens Pesquisadores - II Mostra Acadêmica de Inovação e Tecnologia,2
1208,2012,,,,,,,Anais do XX Encontro de Jovens Pesquisadores - II Mostra Acadêmica de Inovação e Tecnologia,2
1209,2012,,,,,,,Anais do XX Encontro de Jovens Pesquisadores - II Mostra Acadêmica de Inovação e Tecnologia,2
1210,2012,,,,,,,Anais do XX Encontro de Jovens Pesquisadores - II Mostra Acadêmica de Inovação e Tecnologia,2
1211,2012,,,,,,,Anais do XX Encontro de Jovens Pesquisadores - II Mostra Acadêmica de Inovação e Tecnologia,2
1212,2012,,,,,,,Anais do XX Encontro de Jovens Pesquisadores - II Mostra Acadêmica de Inovação e Tecnologia,2
1213,2012,,,,,,,Anais do XX Encontro de Jovens Pesquisadores - II Mostra Acadêmica de Inovação e Tecnologia,2
1214,2012,,,,,,,Anais do XX Encontro de Jovens Pesquisadores - II Mostra Acadêmica de Inovação e Tecnologia,2
1215,2012,,,,,,,Anais do XX Encontro de Jovens Pesquisadores - II Mostra Acadêmica de Inovação e Tecnologia,2
1216,2014,,,,,,,Anais do XX Seminário Institucional de Iniciação Científica,2
1217,2013,,,,,,,Anais do XX Simpósio Brasileiro de Recursos Hídricos,2
1218,2013,,,,,,,Anais do XX Simpósio Brasileiro de Recursos Hídricos,2
1219,2013,,,,,,,Anais do XX Simpósio Brasileiro de Recursos Hídricos,2
