evento journal,cluster id,confidence
anais da ii jpos,704,1.0
anais da ii mostra pedagogica de ciencias,74,0.49453108255427447
anais da ii mostra pedagogica de ciencias,74,0.49453108255427447
anais da iii escola regional de banco de dados (erbd),72,0.37436349927064116
anais da iii escola regional de banco de dados erbd 2007,72,0.3678559487436238
anais da iii jipee,705,1.0
anais da iii mostra integrada de iniciacao cientifica,69,0.28190182927700247
anais da iii semana academica do programa de ps-graduacao,706,1.0
anais da iv escola regional de banco de dados,72,0.4016397421465209
anais da iv escola regional de sistemas de informacao do rio de janeiro,707,1.0
anais da iv jipee,708,1.0
anais da iv mostra integrada de iniciacao cientifica,69,0.28105211908684724
anais da ix escola regional de banco de dados,72,0.393155016064191
anais da ix mostra integrada de iniciacao cientifica iii salao de pesquisa iii salao jovem,69,0.2527500423432685
anais da ix mpu,709,1.0
anais da mpu 2012,710,1.0
anais da sessao de demonstracoes e aplicacoes do xxxiii simposio brasileiro de banco de dados,75,0.46378099663011585
anais da sessao de demonstracoes e aplicacoes do xxxiii simposio brasileiro de banco de dados,75,0.46378099663011585
anais da sessao de demonstracoes e aplicacoes do xxxiv simposio brasileiro de banco de dados,75,0.46378099663011585
anais da sessao de demonstracoes e aplicacoes do xxxiv simposio brasileiro de banco de dados,75,0.46378099663011585
anais da sessao de demos do simposio brasileiro de banco de dados,711,1.0
anais da sessao de demos do xxix simposio brasileiro de banco de dados,712,1.0
anais da v conferencia sul em modelagem computacional,713,1.0
anais da v erbd,76,0.361451152086838
anais da v erbd,76,0.361451152086838
anais da v escola regional de banco de dados,72,0.3921750953893819
anais da v mostra integrada de iniciacao cientifica,69,0.2783009175113722
anais da v mostra integrada de iniciacao cientifica,69,0.2783009175113722
anais da v mostra nacional de iniciacao cientifica e tecnologica interdisciplinar (v micti) e ii mostra de pesquisa e extensao do if catarinense,76,0.4025085526843064
anais da v mostra nacional de iniciacao cientifica e tecnologica interdisciplinar (v micti) e ii mostra de pesquisa e extensao do if catarinense,76,0.4025085526843064
anais da v mostra nacional de iniciacao cientifica e tecnologica interdisciplinar (v micti) e ii mostra de pesquisa e extensao do if catarinense,76,0.4025085526843064
"anais da vi semana de extensao, pesquisa e pos-graduacao - uniritter",714,1.0
anais da vi sessao de demos - xxvi sbbd,77,0.35183942342493324
anais da vii erbd,78,0.49453108255427447
anais da vii erbd,78,0.49453108255427447
anais da vii escola regional de banco de dados,72,0.3975722156481596
anais da vii jornada de extensao da unijui,715,1.0
anais da vii mostra integrada de iniciacao cientifica i salao de pesquisa i salao jovem,69,0.26937582272199834
anais da vii sessao de demos - xxiv sbbd,77,0.41878964241426464
anais da vii sessao de demos - xxiv sbbd,77,0.41878964241426464
anais da viii escola regional de banco de dados,72,0.3749299171598479
anais da viii escola regional de banco de dados,72,0.3749299171598479
anais da viii escola regional de banco de dados,72,0.3749299171598479
"anais da viii escola regional de banco de dados, 2012.",72,0.3508679915482258
anais da viii mostra de trabalhos e iniciacao a pesquisa,79,0.49453108255427447
anais da viii mostra de trabalhos e iniciacao a pesquisa,79,0.49453108255427447
anais da viii mostra de trabalhos e iniciacao a pesquisa,79,0.49453108255427447
anais da viii mostra integrada de iniciacao cientifica,69,0.27927782450890715
anais da viii mostra integrada de iniciacao cientifica,69,0.27927782450890715
anais da x mpu,87,0.49453108255427447
anais da x mpu,87,0.49453108255427447
anais da x mpu,87,0.49453108255427447
anais da xi escola regional de banco de dados,72,0.40883467916497573
anais da xi escola regional de banco de dados,72,0.40883467916497573
"anais da xi mpu / furg, 2012",80,0.49453108255427447
"anais da xi mpu / furg, 2012",80,0.49453108255427447
anais da xi seprosul,716,1.0
anais da xii erbd,717,1.0
anais da xii escola regional de banco de dados,72,0.4094538648731725
anais da xii escola regional de banco de dados,72,0.4094538648731725
anais da xii escola regional de banco de dados,72,0.4094538648731725
anais da xii escola regional de banco de dados,72,0.4094538648731725
anais da xii escola regional de banco de dados.,72,0.3919182213860575
anais da xiii escola regional de banco de dados,72,0.3867180326978874
anais da xiii escola regional de banco de dados,72,0.3867180326978874
anais da xiii escola regional de banco de dados,72,0.3867180326978874
anais da xiii escola regional de banco de dados,72,0.3867180326978874
anais da xiii escola regional de banco de dados,72,0.3867180326978874
anais da xiii semana cientifica da unilasalle (sefic),718,1.0
anais da xiv escola regional de banco de dados,72,0.4038487597914837
anais da xiv escola regional de banco de dados,72,0.4038487597914837
anais da xiv escola regional de banco de dados,72,0.4038487597914837
anais da xiv escola regional de banco de dados,72,0.4038487597914837
anais da xiv escola regional de banco de dados - erbd : recuperacao de informacoes,72,0.368421071712681
anais da xiv escola regional de banco de dados - erbd : recuperacao de informacoes,72,0.368421071712681
anais da xiv escola regional de banco de dados - erbd : recuperacao de informacoes,72,0.368421071712681
anais da xiv escola regional de banco de dados - erbd recuperacao de informacoes,72,0.3664937262104996
"anais da xiv seminario de iniciacao cientifica, xi jornada de pesquisa e vii jornada de extensao da unijui",719,1.0
anais da xix conferencia internacional sobre informatica na educacao - nuevas ideas en informatica educativa,81,0.3877068896811223
anais da xix conferencia internacional sobre informatica na educacao - nuevas ideas en informatica educativa,81,0.3877068896811223
anais da xv escola regional de banco de dados,72,0.39651488583483563
anais da xv escola regional de banco de dados,72,0.39651488583483563
anais da xv escola regional de banco de dados,72,0.39651488583483563
anais da xv escola regional de banco de dados,72,0.39651488583483563
anais da xv mostra de iniciacao cientifica,69,0.2856780227999225
anais da xvii escola regional de alto desempenho do estado do rio grande do sul,67,0.30953166661559595
anais da xvii mostra de iniciacao cientifica,69,0.2887085841861655
anais da xvii mostra de iniciacao cientifica,69,0.2887085841861655
anais da xvii mostra de iniciacao cientifica,69,0.2887085841861655
anais da xviii conferencia internacional sobre informatica na educacao,81,0.45658471805580314
anais da xviii conferencia internacional sobre informatica na educacao,81,0.45658471805580314
anais da xviii conferencia internacional sobre informatica na educacao,81,0.45658471805580314
anais da xviii conferencia internacional sobre informatica na educacao,81,0.45658471805580314
anais da xviii conferencia internacional sobre informatica na educacao,81,0.45658471805580314
anais da xviii conferencia internacional sobre informatica na educacao,81,0.45658471805580314
anais da xviii mostra de iniciacao cientifica,69,0.27438041864272233
anais da xxi cricte,88,0.44917094661299717
anais da xxi cricte. passo fundo: upf,88,0.44917094661299717
anais da xxii cricte. passo fundo: upf,720,1.0
anais da xxxi jornada academica integrada - jai,82,0.3028868121486168
anais dao 5 o forum internacional ecoinovar,89,0.49453108255427447
anais dao 5 o forum internacional ecoinovar,89,0.49453108255427447
anais dao 5 o forum internacional ecoinovar,89,0.49453108255427447
anais de resumos,90,0.4586685597896576
anais de resumos colacmar,90,0.4586685597896576
anais dicoen 2003,721,1.0
anais do ... congresso brasileiro de ciencias da comunicacao,91,0.43633906110030096
anais do ... congresso brasileiro de ciencias da comunicacao,91,0.43633906110030096
anais do ... congresso brasileiro de ciencias da comunicacao,91,0.43633906110030096
anais do ... congresso brasileiro de ciencias da comunicacao,91,0.43633906110030096
"anais do ... encontro nacional de engenharia de producao, proceedings ... international conference on production engineering and operations management",92,0.346669256562546
"anais do 1 congreso transatlantico de contabilidad, auditoria, control de gestion y x congreso del instituto internacional de costos",722,1.0
anais do 10 simposio internacional de qualidade ambiental,93,0.42411197884056484
"anais do 10o congresso florestal estadual - 1o seminario mercosul da cadeia madeira: florestas, silvicultura e mudancas climaticas",94,0.333686239050227
anais do 10o congresso florestal estadual e 1o seminario mercosul da cadeia madeira,94,0.3626312016880293
anais do 10o congresso florestal estadual e 1o seminario mercosul da cadeia madeira,94,0.3626312016880293
anais do 10o congresso florestal estadual e 1o seminario mercosul da cadeia madeira,94,0.3626312016880293
anais do 10o congresso florestal estadual e 1o seminario mercosul da cadeia madeira,94,0.3626312016880293
anais do 10o congresso florestal estadual e 1o seminario mercosul da cadeia madeira,94,0.3626312016880293
"anais do 10o salao internacioanl de ensino, pesquisa e extensao - siepe",95,0.3113816297763369
anais do 10o simposio internacional de qualidade ambiental,93,0.4122794514550375
anais do 10o simposio internacional de qualidade ambiental,93,0.4122794514550375
anais do 11 congresso internacional da rede unida,723,1.0
anais do 11o congresso florestal estadual do rio grande do sul e 2o seminario mercosul da cadeia madeira,94,0.3127396524416646
anais do 11o congresso florestal estadual do rio grande do sul e 2o seminario mercosul da cadeia madeira,94,0.3127396524416646
anais do 11o congresso florestal estadual do rio grande do sul e 2o seminario mercosul da cadeia madeira,94,0.3127396524416646
anais do 11o seminario nacional de residuos solidos,724,1.0
anais do 12o bresci - brazilian e-science workshop,96,0.4340484076179173
anais do 12o bresci - brazilian e-science workshop,96,0.4340484076179173
anais do 12o bresci - brazilian e-science workshop,96,0.4340484076179173
anais do 12o congresso brasileiro de inteligencia computacional,725,1.0
anais do 12o congresso florestal estadual do rio grande do sul,94,0.2800989425503563
"anais do 12o simposio brasileiro de geoinformatica, campos do jordao, sp",726,1.0
anais do 12o workshop de software livre,727,1.0
anais do 14 congresso brasileiro de geologia e engenharia ambiental,728,1.0
